지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s)
316,무등산,2017-01-01,.6,0,2.2
316,무등산,2017-01-02,2.2,0,6
316,무등산,2017-01-03,.7,0,3.5
316,무등산,2017-01-04,1.8,0,4.5
316,무등산,2017-01-05,2.4,0,5.8
316,무등산,2017-01-06,2.1,0,4.3
316,무등산,2017-01-07,2.1,0,3.7
316,무등산,2017-01-08,2.9,1,5.5
316,무등산,2017-01-09,-2.9,0,5.4
316,무등산,2017-01-10,-5.8,0,3.9
316,무등산,2017-01-11,-7.8,0,6.9
316,무등산,2017-01-12,-4.4,0,7.8
316,무등산,2017-01-13,-7,0,7.1
316,무등산,2017-01-14,-11.4,0,2.9
316,무등산,2017-01-15,-10.1,0,5.9
316,무등산,2017-01-16,-6.7,0,4.4
316,무등산,2017-01-17,-3.1,0,2.7
316,무등산,2017-01-18,-3.4,0,7.9
316,무등산,2017-01-19,-2.5,0,5.3
316,무등산,2017-01-20,-7.9,.5,7.2
316,무등산,2017-01-21,-7.4,0,4.8
316,무등산,2017-01-22,-9.4,0,6.6
316,무등산,2017-01-23,-11.3,0,2.3
316,무등산,2017-01-24,-9.5,0,3.2
316,무등산,2017-01-25,-7.7,0,4.8
316,무등산,2017-01-26,-1.3,0,5
316,무등산,2017-01-27,-3.3,0,6
316,무등산,2017-01-28,2.1,0,3.1
316,무등산,2017-01-29,3.9,1,6.1
316,무등산,2017-01-30,-8.2,.5,5.3
316,무등산,2017-01-31,-4.3,0,3.1
316,무등산,2017-02-01,-7.1,0,6.1
316,무등산,2017-02-02,-4.6,0,7.8
316,무등산,2017-02-03,-.1,0,4.2
316,무등산,2017-02-04,3,.5,3.3
316,무등산,2017-02-05,-.7,.5,7
316,무등산,2017-02-06,-6.3,0,5.4
316,무등산,2017-02-07,-1.5,0,5.2
316,무등산,2017-02-08,-3.9,0,3.5
316,무등산,2017-02-09,-9.5,0,6.8
316,무등산,2017-02-10,-11,0,4.8
316,무등산,2017-02-11,-9.4,0,5
316,무등산,2017-02-12,-7,0,3.6
316,무등산,2017-02-13,-2.6,0,6.5
316,무등산,2017-02-14,-2.8,0,4.2
316,무등산,2017-02-15,2.7,0,1.9
316,무등산,2017-02-16,4.8,3,8
316,무등산,2017-02-17,-1,1,5.6
316,무등산,2017-02-18,-6.5,0,4.2
316,무등산,2017-02-19,.5,0,7.6
316,무등산,2017-02-20,-3.5,4,8.1
316,무등산,2017-02-21,-.9,0,5.9
316,무등산,2017-02-22,1.8,11.5,9.7
316,무등산,2017-02-23,-6.5,0,4.1
316,무등산,2017-02-24,-6.1,0,4.8
316,무등산,2017-02-25,-1.9,0,7.2
316,무등산,2017-02-26,-.9,0,4.7
316,무등산,2017-02-27,1.2,0,2.9
316,무등산,2017-02-28,2.5,0,2.4
316,무등산,2017-03-01,2.4,.5,4.2
316,무등산,2017-03-02,-5.2,3,6
316,무등산,2017-03-03,.2,0,4.7
316,무등산,2017-03-04,3.6,0,2.5
316,무등산,2017-03-05,3.4,0,2.9
316,무등산,2017-03-06,-4.9,0,3.6
316,무등산,2017-03-07,-7.6,0,7.1
316,무등산,2017-03-08,-5.9,0,8.7
316,무등산,2017-03-09,-1.3,0,9.6
316,무등산,2017-03-10,1.4,0,3.4
316,무등산,2017-03-11,5.2,0,2.4
316,무등산,2017-03-12,6.6,0,2.8
316,무등산,2017-03-13,3,0,5.1
316,무등산,2017-03-14,-.3,0,6.1
316,무등산,2017-03-15,1,0,4.1
316,무등산,2017-03-16,1.9,0,4.1
316,무등산,2017-03-17,4.2,0,5.9
316,무등산,2017-03-18,5.8,0,3.1
316,무등산,2017-03-19,6.8,0,4.2
316,무등산,2017-03-20,3.1,9,8.9
316,무등산,2017-03-21,.3,.5,6.9
316,무등산,2017-03-22,2.5,0,3.1
316,무등산,2017-03-23,4.7,0,4.2
316,무등산,2017-03-24,3.3,0,3.3
316,무등산,2017-03-25,.4,8,2.9
316,무등산,2017-03-26,.1,0,4.9
316,무등산,2017-03-27,-.2,2,6.3
316,무등산,2017-03-28,2.2,1,3.4
316,무등산,2017-03-29,3.3,2,3
316,무등산,2017-03-30,6.5,0,4.8
316,무등산,2017-03-31,3.3,0,3.1
316,무등산,2017-04-01,2.9,0,3.5
316,무등산,2017-04-02,3.7,0,4.4
316,무등산,2017-04-03,7.5,0,4.7
316,무등산,2017-04-04,10.4,0,3.3
316,무등산,2017-04-05,8.9,29.5,8
316,무등산,2017-04-06,9.7,5.5,7.5
316,무등산,2017-04-07,13.9,0,4.7
316,무등산,2017-04-08,14.2,0,3.7
316,무등산,2017-04-09,10.8,0,6.5
316,무등산,2017-04-10,9.9,0,6.2
316,무등산,2017-04-11,5.4,11,6.8
316,무등산,2017-04-12,6.1,0,7.5
316,무등산,2017-04-13,8,0,9.3
316,무등산,2017-04-14,9.5,0,9.8
316,무등산,2017-04-15,14,0,5.8
316,무등산,2017-04-16,16.9,0,4
316,무등산,2017-04-17,11.4,7,6.9
316,무등산,2017-04-18,8.4,0,7.2
316,무등산,2017-04-19,7.9,0,6.1
316,무등산,2017-04-20,8.5,.5,2.8
316,무등산,2017-04-21,10,0,6.1
316,무등산,2017-04-22,10.5,0,5.7
316,무등산,2017-04-23,10.7,0,3
316,무등산,2017-04-24,11,0,5.6
316,무등산,2017-04-25,12.1,5.5,6.3
316,무등산,2017-04-26,9.4,.5,3.2
316,무등산,2017-04-27,7,0,7.5
316,무등산,2017-04-28,10.7,0,8.5
316,무등산,2017-04-29,14.5,0,6.2
316,무등산,2017-04-30,15,0,9.9
316,무등산,2017-05-01,15,0,5.5
316,무등산,2017-05-02,14.5,0,7
316,무등산,2017-05-03,15.2,0,4.6
316,무등산,2017-05-04,14.8,1,3.9
316,무등산,2017-05-05,13.6,8,3.3
316,무등산,2017-05-06,11.5,0,8.2
316,무등산,2017-05-07,12.9,0,9.4
316,무등산,2017-05-08,14.7,0,5.5
316,무등산,2017-05-09,8.7,7,10.9
316,무등산,2017-05-10,10.1,1.5,6.8
316,무등산,2017-05-11,16.9,0,6.9
316,무등산,2017-05-12,14.3,0,7.2
316,무등산,2017-05-13,14.3,0,5.8
316,무등산,2017-05-14,10.7,0,5.8
316,무등산,2017-05-15,10,0,6.6
316,무등산,2017-05-16,11.5,0,5.6
316,무등산,2017-05-17,13.6,0,4
316,무등산,2017-05-18,16.3,0,3.7
316,무등산,2017-05-19,17.6,0,3
316,무등산,2017-05-20,17.4,0,2.8
316,무등산,2017-05-21,16.4,0,2.2
316,무등산,2017-05-22,16.8,0,2.4
316,무등산,2017-05-23,15.1,0,2.3
316,무등산,2017-05-24,15.9,0,3.9
316,무등산,2017-05-25,14.9,0,6.7
316,무등산,2017-05-26,9.9,0,5.6
316,무등산,2017-05-27,14.1,0,3.2
316,무등산,2017-05-28,17.1,0,6.1
316,무등산,2017-05-29,20.5,0,7.6
316,무등산,2017-05-30,20.6,0,2.2
316,무등산,2017-05-31,16.3,0,4.1
316,무등산,2017-06-01,15.9,0,5
316,무등산,2017-06-02,16.5,0,3.6
316,무등산,2017-06-03,14,0,6
316,무등산,2017-06-04,16.4,0,6.8
316,무등산,2017-06-05,17.2,0,6.6
316,무등산,2017-06-06,12.8,7.5,12.2
316,무등산,2017-06-07,12.6,2.5,9.2
316,무등산,2017-06-08,14.1,0,2.8
316,무등산,2017-06-09,16.9,0,5.3
316,무등산,2017-06-10,16.5,0,5.3
316,무등산,2017-06-11,16.9,1,2.2
316,무등산,2017-06-12,13.9,0,4.8
316,무등산,2017-06-13,14.4,.5,4.1
316,무등산,2017-06-14,16.2,0,3.9
316,무등산,2017-06-15,18,0,3.5
316,무등산,2017-06-16,19.5,0,2.7
316,무등산,2017-06-17,19.9,0,2.1
316,무등산,2017-06-18,20.6,0,3.1
316,무등산,2017-06-19,20.8,0,2.6
316,무등산,2017-06-20,16.4,1.5,7.3
316,무등산,2017-06-21,17.7,0,5.2
316,무등산,2017-06-22,18.9,0,2.4
316,무등산,2017-06-23,20,0,3.4
316,무등산,2017-06-24,18.6,0,3.5
316,무등산,2017-06-25,18.4,0,2.4
316,무등산,2017-06-26,17,.5,4.6
316,무등산,2017-06-27,17.1,.5,4
316,무등산,2017-06-28,18.3,.5,2.6
316,무등산,2017-06-29,17.4,0,4.2
316,무등산,2017-06-30,18.6,15.5,3.5
316,무등산,2017-07-01,19.8,0,5.8
316,무등산,2017-07-02,20.5,2,8.9
316,무등산,2017-07-03,20.7,13,9.2
316,무등산,2017-07-04,20.9,13.5,7.2
316,무등산,2017-07-05,22,1,4.2
316,무등산,2017-07-06,20.5,4,3.3
316,무등산,2017-07-07,21,.5,6.6
316,무등산,2017-07-08,21.3,15.5,5.5
316,무등산,2017-07-09,21.8,0,4.3
316,무등산,2017-07-10,21.3,2.5,9.1
316,무등산,2017-07-11,20.7,1.5,4.6
316,무등산,2017-07-12,22.9,0,2.8
316,무등산,2017-07-13,23.4,0,2.5
316,무등산,2017-07-14,22.1,31,3.5
316,무등산,2017-07-15,20.5,25,5.9
316,무등산,2017-07-16,21.9,0,7.8
316,무등산,2017-07-17,21.2,9.5,5.8
316,무등산,2017-07-18,20.7,4,6
316,무등산,2017-07-19,22.5,0,2.4
316,무등산,2017-07-20,23.2,0,3.8
316,무등산,2017-07-21,24.5,0,4.9
316,무등산,2017-07-22,24.3,0,3.1
316,무등산,2017-07-23,23.2,0,4.7
316,무등산,2017-07-24,24,0,5.5
316,무등산,2017-07-25,23.5,0,4.6
316,무등산,2017-07-26,21.6,0,5.2
316,무등산,2017-07-27,22.5,0,3.5
316,무등산,2017-07-28,22.9,.5,2.5
316,무등산,2017-07-29,22.5,0,2.9
316,무등산,2017-07-30,22.2,0,2.2
316,무등산,2017-07-31,21.4,23.5,7
316,무등산,2017-08-01,23.4,1.5,3.2
316,무등산,2017-08-02,22.9,0,2.7
316,무등산,2017-08-03,21.9,0,8.1
316,무등산,2017-08-04,23.6,0,5.4
316,무등산,2017-08-05,24.6,0,6.4
316,무등산,2017-08-06,25.4,38,5.2
316,무등산,2017-08-07,23.3,0,4.5
316,무등산,2017-08-08,22,0,3.6
316,무등산,2017-08-09,21.7,1,4.9
316,무등산,2017-08-10,21.5,0,3.3
316,무등산,2017-08-11,22.5,0,2.4
316,무등산,2017-08-12,20.7,0,2.9
316,무등산,2017-08-13,17.9,10,9.5
316,무등산,2017-08-14,19.2,49.5,8.4
316,무등산,2017-08-15,20.2,3.5,5.4
316,무등산,2017-08-16,20.2,0,3.3
316,무등산,2017-08-17,20.3,0,2.7
316,무등산,2017-08-18,20.6,0,1.9
316,무등산,2017-08-19,20.6,0,4.7
316,무등산,2017-08-20,20.3,10,7.5
316,무등산,2017-08-21,20.9,69,7
316,무등산,2017-08-22,21.9,24,5.5
316,무등산,2017-08-23,23.1,0,6.4
316,무등산,2017-08-24,22.5,.5,10.2
316,무등산,2017-08-25,22.2,8,3
316,무등산,2017-08-26,19.2,0,8.8
316,무등산,2017-08-27,19.7,0,3.7
316,무등산,2017-08-28,19.9,0,6.2
316,무등산,2017-08-29,18.8,7.5,6.5
316,무등산,2017-08-30,17.5,0,9.3
316,무등산,2017-08-31,16.9,0,8.2
316,무등산,2017-09-01,17.3,0,2.9
316,무등산,2017-09-02,16.5,0,2.1
316,무등산,2017-09-03,17,0,2.4
316,무등산,2017-09-04,16.4,0,5.7
316,무등산,2017-09-05,16.7,3.5,7
316,무등산,2017-09-06,18.2,27.5,2.5
316,무등산,2017-09-07,16.5,.5,5.3
316,무등산,2017-09-08,17.6,0,3.5
316,무등산,2017-09-09,18.7,0,1.7
316,무등산,2017-09-10,18.4,0,5.9
316,무등산,2017-09-11,17.7,76.5,7.2
316,무등산,2017-09-12,17.3,0,5.3
316,무등산,2017-09-13,16.7,0,7.9
316,무등산,2017-09-14,17,0,3.3
316,무등산,2017-09-15,14.5,0,9.4
316,무등산,2017-09-16,15.4,0,9.8
316,무등산,2017-09-17,17.5,0,4.5
316,무등산,2017-09-18,16.5,0,3.6
316,무등산,2017-09-19,17.1,0,7.4
316,무등산,2017-09-20,14.5,0,4.4
316,무등산,2017-09-21,14.6,0,3.3
316,무등산,2017-09-22,15.6,0,3.7
316,무등산,2017-09-23,17.3,0,2.6
316,무등산,2017-09-24,17.8,0,1.9
316,무등산,2017-09-25,18.3,0,3.9
316,무등산,2017-09-26,17.7,0,8.6
316,무등산,2017-09-27,15.5,5,8.4
316,무등산,2017-09-28,14.2,0,6.4
316,무등산,2017-09-29,11.2,0,3.7
316,무등산,2017-09-30,16,0,2.8
316,무등산,2017-10-01,14.9,45.5,9.5
316,무등산,2017-10-02,17.4,11.5,6.7
316,무등산,2017-10-03,14.9,0,4
316,무등산,2017-10-04,13.1,0,3.2
316,무등산,2017-10-05,10.6,7.5,9.5
316,무등산,2017-10-06,13,9.5,7
316,무등산,2017-10-07,14.5,0,3.6
316,무등산,2017-10-08,16.4,0,2.6
316,무등산,2017-10-09,17.6,0,1.2
316,무등산,2017-10-10,17.3,0,3.7
316,무등산,2017-10-11,13.7,2.5,5.8
316,무등산,2017-10-12,10.2,5,5.9
316,무등산,2017-10-13,8.8,0,9.6
316,무등산,2017-10-14,10.3,0,7.6
316,무등산,2017-10-15,9.1,3,8.6
316,무등산,2017-10-16,11.3,0,7.3
316,무등산,2017-10-17,11.2,0,4.2
316,무등산,2017-10-18,10.1,0,7.4
316,무등산,2017-10-19,11.4,0,2.8
316,무등산,2017-10-20,12.4,0,4.1
316,무등산,2017-10-21,12.2,0,7.2
316,무등산,2017-10-22,10.9,0,9.2
316,무등산,2017-10-23,8.9,0,3.7
316,무등산,2017-10-24,8.5,1,3.8
316,무등산,2017-10-25,9.4,0,4
316,무등산,2017-10-26,11.5,0,1.5
316,무등산,2017-10-27,12.3,0,1.5
316,무등산,2017-10-28,13.2,0,4.5
316,무등산,2017-10-29,7,0,7.5
316,무등산,2017-10-30,2.5,0,5.7
316,무등산,2017-10-31,8.5,0,4.4
316,무등산,2017-11-01,8.9,0,2
316,무등산,2017-11-02,9.6,0,1.9
316,무등산,2017-11-03,7.1,1.5,3.7
316,무등산,2017-11-04,2.6,0,3.6
316,무등산,2017-11-05,8.1,0,3.2
316,무등산,2017-11-06,9.5,0,5.8
316,무등산,2017-11-07,12.3,0,5.3
316,무등산,2017-11-08,9.2,0,5.4
316,무등산,2017-11-09,9.7,0,4.9
316,무등산,2017-11-10,7.8,.5,8.8
316,무등산,2017-11-11,1.9,0,3.7
316,무등산,2017-11-12,5,0,2
316,무등산,2017-11-13,6.9,0,4.1
316,무등산,2017-11-14,4.1,0,4.5
316,무등산,2017-11-15,.8,0,6.2
316,무등산,2017-11-16,1.1,0,3
316,무등산,2017-11-17,6.2,0,3.1
316,무등산,2017-11-18,-5.3,.5,4.6
316,무등산,2017-11-19,-4.5,0,5.8
316,무등산,2017-11-20,-1,0,5.3
316,무등산,2017-11-21,.8,0,4
316,무등산,2017-11-22,1.5,0,5
316,무등산,2017-11-23,-2.8,0,6.2
316,무등산,2017-11-24,-2.2,0,9.8
316,무등산,2017-11-25,1.6,0,7.6
316,무등산,2017-11-26,3.5,0,8.1
316,무등산,2017-11-27,3.9,0,4.3
316,무등산,2017-11-28,6.7,0,7.1
316,무등산,2017-11-29,3.7,0,5.3
316,무등산,2017-11-30,-4.7,0,8.7
316,무등산,2017-12-01,-5.9,0,7.5
316,무등산,2017-12-02,-1.8,0,3
316,무등산,2017-12-03,2.8,0,5.2
316,무등산,2017-12-04,-3.4,0,3.7
316,무등산,2017-12-05,-7.6,0,5.9
316,무등산,2017-12-06,-1.8,0,6
316,무등산,2017-12-07,-1.8,.5,6.7
316,무등산,2017-12-08,-7.3,0,4.5
316,무등산,2017-12-09,-2.6,0,7
316,무등산,2017-12-10,-.7,1.5,8.8
316,무등산,2017-12-11,-8,0,8.1
316,무등산,2017-12-12,-11.1,0,5.8
316,무등산,2017-12-13,-8.8,0,6.6
316,무등산,2017-12-14,-3.1,0,4
316,무등산,2017-12-15,-2.5,0,4.1
316,무등산,2017-12-16,-7.4,0,3.5
316,무등산,2017-12-17,-9.1,0,5.3
316,무등산,2017-12-18,-3.4,0,7.1
316,무등산,2017-12-19,-6.7,0,4.2
316,무등산,2017-12-20,-4.5,0,2.9
316,무등산,2017-12-21,-3.8,0,4.4
316,무등산,2017-12-22,-1,0,4.9
316,무등산,2017-12-23,2.9,0,4.4
316,무등산,2017-12-24,1.8,13.5,9.3
316,무등산,2017-12-25,-5.7,0,4.2
316,무등산,2017-12-26,-5.7,0,6.5
316,무등산,2017-12-27,-8.4,0,5.6
316,무등산,2017-12-28,-4.1,0,12.9
316,무등산,2017-12-29,-.9,0,3.8
316,무등산,2017-12-30,-.9,0,3.2
316,무등산,2017-12-31,-3.8,0,4
316,무등산,2018-01-01,-4.6,0,5.1
316,무등산,2018-01-02,-2.9,0,4.7
316,무등산,2018-01-03,-7.7,0,5.3
316,무등산,2018-01-04,-5.6,0,4.6
316,무등산,2018-01-05,-5.6,0,3.4
316,무등산,2018-01-06,-4.3,0,4.1
316,무등산,2018-01-07,.1,0,4.1
316,무등산,2018-01-08,-1.2,1.5,5.1
316,무등산,2018-01-09,-7.1,.5,10
316,무등산,2018-01-10,-9.4,6.5,6.2
316,무등산,2018-01-11,-12.9,0,3.9
316,무등산,2018-01-12,-12.5,0,2.5
316,무등산,2018-01-13,-6.5,0,4.7
316,무등산,2018-01-14,-1.9,0,5.1
316,무등산,2018-01-15,1.9,0,6.5
316,무등산,2018-01-16,4.1,13,7.3
316,무등산,2018-01-17,0,2,2.9
316,무등산,2018-01-18,-.4,0,4.3
316,무등산,2018-01-19,-1.5,0,7.2
316,무등산,2018-01-20,-2.1,0,5.7
316,무등산,2018-01-21,-.4,0,5.5
316,무등산,2018-01-22,-.8,0,6.4
316,무등산,2018-01-23,-11.9,0,3.3
316,무등산,2018-01-24,-16.1,0,5.4
316,무등산,2018-01-25,-15.5,0,4.3
316,무등산,2018-01-26,-15,0,3.1
316,무등산,2018-01-27,-7.3,0,4.1
316,무등산,2018-01-28,-8.6,0,4.6
316,무등산,2018-01-29,-11.3,0,3.4
316,무등산,2018-01-30,-9.3,0,3.6
316,무등산,2018-01-31,-5.7,0,1.9
316,무등산,2018-02-01,-6,0,3.4
316,무등산,2018-02-02,-6.2,0,2.7
316,무등산,2018-02-03,-10.8,0,3.7
316,무등산,2018-02-04,-13.5,0,2.8
316,무등산,2018-02-05,-13.2,0,3.8
316,무등산,2018-02-06,-13.9,0,3.6
316,무등산,2018-02-07,-10.8,0,2.9
316,무등산,2018-02-08,-4.5,0,1.5
316,무등산,2018-02-09,-1.5,0,3.7
316,무등산,2018-02-10,-4.8,0,3.7
316,무등산,2018-02-11,-9.4,.5,7
316,무등산,2018-02-12,-10,0,6.5
316,무등산,2018-02-13,-5.9,0,4.6
316,무등산,2018-02-14,1.5,0,7.4
316,무등산,2018-02-15,.3,0,2.4
316,무등산,2018-02-16,-1.2,0,1.2
316,무등산,2018-02-17,-5.6,0,5
316,무등산,2018-02-18,0,0,2.8
316,무등산,2018-02-19,1.3,0,3
316,무등산,2018-02-20,-.3,0,3.4
316,무등산,2018-02-21,-5.3,0,4.4
316,무등산,2018-02-22,-3.8,0,4
316,무등산,2018-02-23,-.7,0,6.8
316,무등산,2018-02-24,1.9,0,3.4
316,무등산,2018-02-25,1.7,0,1.9
316,무등산,2018-02-26,3.2,0,2.8
316,무등산,2018-02-27,4.2,0,2.4
316,무등산,2018-02-28,2.1,7,9.2
316,무등산,2018-03-01,-4.5,0,4.8
316,무등산,2018-03-02,-.2,0,3.4
316,무등산,2018-03-03,6.5,0,1.7
316,무등산,2018-03-04,9.8,5.5,4.5
316,무등산,2018-03-05,5.4,4,2.6
316,무등산,2018-03-06,2.4,0,2.1
316,무등산,2018-03-07,-.1,6.5,4.3
316,무등산,2018-03-08,-2,14.5,3.7
316,무등산,2018-03-09,-1.6,0,.9
316,무등산,2018-03-10,1.1,0,2
316,무등산,2018-03-11,3.7,0,1.9
316,무등산,2018-03-12,7.3,0,3.1
316,무등산,2018-03-13,9.6,0,6.9
316,무등산,2018-03-14,11,0,3.5
316,무등산,2018-03-15,10.4,43,4.3
316,무등산,2018-03-16,3,0,2
316,무등산,2018-03-17,3.3,0,1.6
316,무등산,2018-03-18,6.4,22.5,3.5
316,무등산,2018-03-19,7.7,18,3.2
316,무등산,2018-03-20,.7,1.5,3.6
316,무등산,2018-03-21,-4,5.5,1.9
316,무등산,2018-03-22,-1,0,3
316,무등산,2018-03-23,2,0,1.9
316,무등산,2018-03-24,5.3,0,3.4
316,무등산,2018-03-25,7.7,0,3.6
316,무등산,2018-03-26,9.4,0,2.3
316,무등산,2018-03-27,10.2,0,3.7
316,무등산,2018-03-28,10,0,4.8
316,무등산,2018-03-29,10.8,0,2.6
316,무등산,2018-03-30,10.3,0,1.5
316,무등산,2018-03-31,11.9,0,2.2
316,무등산,2018-04-01,11.7,0,4.9
316,무등산,2018-04-02,12.7,0,3.8
316,무등산,2018-04-03,13.7,0,4.8
316,무등산,2018-04-04,10.9,6.5,4.2
316,무등산,2018-04-05,7.8,12,5.8
316,무등산,2018-04-06,2,15.5,8.3
316,무등산,2018-04-07,-3.4,.5,9.5
316,무등산,2018-04-08,1.8,0,8.1
316,무등산,2018-04-09,8.3,0,2.9
316,무등산,2018-04-10,11.3,0,7.3
316,무등산,2018-04-11,10.7,1,5.7
316,무등산,2018-04-12,10.2,0,3.4
316,무등산,2018-04-13,8.7,0,6.7
316,무등산,2018-04-14,6.5,15,6.4
316,무등산,2018-04-15,3,0,4.6
316,무등산,2018-04-16,5.8,0,2.7
316,무등산,2018-04-17,8.2,0,3.5
316,무등산,2018-04-18,10.6,0,1.9
316,무등산,2018-04-19,14,0,4.4
316,무등산,2018-04-20,18.9,0,4.7
316,무등산,2018-04-21,16,0,4.4
316,무등산,2018-04-22,12.7,8,9.4
316,무등산,2018-04-23,10.7,36,12.6
316,무등산,2018-04-24,10.7,12,3
316,무등산,2018-04-25,9.6,0,2
316,무등산,2018-04-26,11.6,0,3.2
316,무등산,2018-04-27,11.9,0,4.2
316,무등산,2018-04-28,13.8,0,3.5
316,무등산,2018-04-29,13.2,0,4.1
316,무등산,2018-04-30,12.7,0,5.4
316,무등산,2018-05-01,13.8,0,6.3
316,무등산,2018-05-02,11.1,3,9.3
316,무등산,2018-05-03,4.3,0,10.9
316,무등산,2018-05-04,8.4,0,10.7
316,무등산,2018-05-05,13.1,0,8.6
316,무등산,2018-05-06,12.9,13.5,6.9
316,무등산,2018-05-07,13.5,26,6.1
316,무등산,2018-05-08,11.7,0,3.2
316,무등산,2018-05-09,9.2,0,2.2
316,무등산,2018-05-10,10.8,0,2.7
316,무등산,2018-05-11,12.6,0,2.9
316,무등산,2018-05-12,12.6,18.5,9.1
316,무등산,2018-05-13,14.2,3.5,4.3
316,무등산,2018-05-14,17.4,0,2.9
316,무등산,2018-05-15,18.9,0,4.5
316,무등산,2018-05-16,18.8,0,9.6
316,무등산,2018-05-17,18.5,0,8
316,무등산,2018-05-18,16.9,0,5.6
316,무등산,2018-05-19,11.7,0,4.8
316,무등산,2018-05-20,11.3,0,9.6
316,무등산,2018-05-21,11.6,0,7.1
316,무등산,2018-05-22,12.9,5.5,6.6
316,무등산,2018-05-23,13.5,10.5,6.5
316,무등산,2018-05-24,16.4,0,5.5
316,무등산,2018-05-25,16.5,0,2.7
316,무등산,2018-05-26,16.1,0,4.1
316,무등산,2018-05-27,16.3,0,2.9
316,무등산,2018-05-28,15,0,4.4
316,무등산,2018-05-29,16.9,0,2.2
316,무등산,2018-05-30,16.1,0,2.9
316,무등산,2018-05-31,14.4,0,3.5
316,무등산,2018-06-01,19.3,0,6.5
316,무등산,2018-06-02,20.6,0,7
316,무등산,2018-06-03,19.3,0,3
316,무등산,2018-06-04,16.8,0,2.5
316,무등산,2018-06-05,15.3,0,3.7
316,무등산,2018-06-06,17.4,0,2.7
316,무등산,2018-06-07,19.3,0,2.2
316,무등산,2018-06-08,18.3,0,1.9
316,무등산,2018-06-09,17.4,0,5.6
316,무등산,2018-06-10,15,0,3.8
316,무등산,2018-06-11,14.2,6.5,2.6
316,무등산,2018-06-12,15,0,3
316,무등산,2018-06-13,15.1,0,5
316,무등산,2018-06-14,15.3,0,8.2
316,무등산,2018-06-15,14.9,0,3.6
316,무등산,2018-06-16,15.2,0,2.4
316,무등산,2018-06-17,17.7,0,4.9
316,무등산,2018-06-18,18.4,0,3.3
316,무등산,2018-06-19,16.7,11.5,2.5
316,무등산,2018-06-20,17.3,0,5.2
316,무등산,2018-06-21,18.8,0,4.3
316,무등산,2018-06-22,19,0,5.2
316,무등산,2018-06-23,18.4,0,4.3
316,무등산,2018-06-24,21.8,0,3.5
316,무등산,2018-06-25,22.5,0,3.6
316,무등산,2018-06-26,20.3,.5,9.1
316,무등산,2018-06-27,19.7,53,9
316,무등산,2018-06-28,18.4,80,5.2
316,무등산,2018-06-29,19.9,11.5,2.9
316,무등산,2018-06-30,18,20,7.7
316,무등산,2018-07-01,19.7,32,10.2
316,무등산,2018-07-02,20.3,4.5,8.1
316,무등산,2018-07-03,19.6,0,10.6
316,무등산,2018-07-04,20.3,0,3.1
316,무등산,2018-07-05,19.6,3,3.4
316,무등산,2018-07-06,17.8,2.5,8.2
316,무등산,2018-07-07,17.8,0,2.6
316,무등산,2018-07-08,17.1,0,4.5
316,무등산,2018-07-09,18.3,0,7.2
316,무등산,2018-07-10,20.2,0,7.8
316,무등산,2018-07-11,21,0,6.3
316,무등산,2018-07-12,22.3,0,3.4
316,무등산,2018-07-13,22.3,0,3
316,무등산,2018-07-14,23,0,2.8
316,무등산,2018-07-15,24.3,0,2
316,무등산,2018-07-16,23.2,0,1.8
316,무등산,2018-07-17,22.9,0,1.7
316,무등산,2018-07-18,23,0,1.5
316,무등산,2018-07-19,23.7,0,1.5
316,무등산,2018-07-20,24.9,0,2.3
316,무등산,2018-07-21,24.3,0,3.6
316,무등산,2018-07-22,22.3,0,9
316,무등산,2018-07-23,23.3,0,4.8
316,무등산,2018-07-24,23.8,0,3.5
316,무등산,2018-07-25,23.3,0,4.3
316,무등산,2018-07-26,25.3,0,2.8
316,무등산,2018-07-27,26.2,0,2.7
316,무등산,2018-07-28,26,19.5,2.9
316,무등산,2018-07-29,24.7,0,5
316,무등산,2018-07-30,23.2,17,6
316,무등산,2018-07-31,24.3,0,3.9
316,무등산,2018-08-01,25,0,4.6
316,무등산,2018-08-02,24.1,0,7.5
316,무등산,2018-08-03,22.5,0,8.2
316,무등산,2018-08-04,22.9,0,3.5
316,무등산,2018-08-05,24,0,5.2
316,무등산,2018-08-06,25.3,0,3
316,무등산,2018-08-07,23.4,2.5,2.1
316,무등산,2018-08-08,24.3,0,3.1
316,무등산,2018-08-09,24.9,0,4.1
316,무등산,2018-08-10,,34,1.4
316,무등산,2018-08-11,,0,
316,무등산,2018-08-12,22,0,8.1
316,무등산,2018-08-13,23.2,0,8.3
316,무등산,2018-08-14,24.3,0,4
316,무등산,2018-08-15,23.9,5,4.4
316,무등산,2018-08-16,21.4,0,8.8
316,무등산,2018-08-17,19.2,0,11.4
316,무등산,2018-08-18,18.8,0,5.7
316,무등산,2018-08-19,20.1,0,2.4
316,무등산,2018-08-20,20.2,0,5.7
316,무등산,2018-08-21,22.3,0,4.8
316,무등산,2018-08-22,23.5,0,9.5
316,무등산,2018-08-23,20.9,60,17.2
316,무등산,2018-08-24,20.2,15.5,12
316,무등산,2018-08-25,19.6,1.5,3
316,무등산,2018-08-26,21,89.5,6.2
316,무등산,2018-08-27,21.2,95,8.6
316,무등산,2018-08-28,21.5,0,5.8
316,무등산,2018-08-29,21.4,0,5.5
316,무등산,2018-08-30,21,26.5,9.3
