지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s)
310,궁촌,2017-01-01,6.9,0,1.9
310,궁촌,2017-01-02,8.9,0,2
310,궁촌,2017-01-03,6.5,0,1.8
310,궁촌,2017-01-04,5.6,0,2.3
310,궁촌,2017-01-05,3.4,23,2.2
310,궁촌,2017-01-06,3.5,1,1.4
310,궁촌,2017-01-07,4.6,0,.8
310,궁촌,2017-01-08,6.8,1.5,1.8
310,궁촌,2017-01-09,6.8,0,2.4
310,궁촌,2017-01-10,2.2,0,2.3
310,궁촌,2017-01-11,-.1,0,2.1
310,궁촌,2017-01-12,1.7,0,2.3
310,궁촌,2017-01-13,-.9,0,2.8
310,궁촌,2017-01-14,-4.5,0,3.6
310,궁촌,2017-01-15,-.6,0,2.8
310,궁촌,2017-01-16,1.4,0,3.1
310,궁촌,2017-01-17,1.5,0,1.6
310,궁촌,2017-01-18,4,0,2.3
310,궁촌,2017-01-19,1.8,0,1.5
310,궁촌,2017-01-20,.2,15,2.7
310,궁촌,2017-01-21,-1.6,0,2.1
310,궁촌,2017-01-22,-2.6,0,2.4
310,궁촌,2017-01-23,-3.6,0,2.9
310,궁촌,2017-01-24,-1.8,0,2.7
310,궁촌,2017-01-25,-1.6,0,1.2
310,궁촌,2017-01-26,3,0,1.4
310,궁촌,2017-01-27,5,0,3
310,궁촌,2017-01-28,3.1,0,1.6
310,궁촌,2017-01-29,4.7,.5,.9
310,궁촌,2017-01-30,.6,5.5,2.5
310,궁촌,2017-01-31,-.1,0,1.2
310,궁촌,2017-02-01,2,0,3.1
310,궁촌,2017-02-02,5.2,0,2.9
310,궁촌,2017-02-03,4.8,0,2.6
310,궁촌,2017-02-04,5.9,0,1.6
310,궁촌,2017-02-05,7.4,0,2.1
310,궁촌,2017-02-06,3.2,0,3.7
310,궁촌,2017-02-07,2.5,0,1.9
310,궁촌,2017-02-08,3.4,0,1.4
310,궁촌,2017-02-09,.1,0,3.2
310,궁촌,2017-02-10,-2.9,0,3.1
310,궁촌,2017-02-11,-1,0,3
310,궁촌,2017-02-12,1.6,0,2.5
310,궁촌,2017-02-13,2.9,0,2.4
310,궁촌,2017-02-14,1.3,0,1.9
310,궁촌,2017-02-15,5.8,0,1.4
310,궁촌,2017-02-16,9.7,0,1.6
310,궁촌,2017-02-17,7.9,0,3
310,궁촌,2017-02-18,3.1,0,3.1
310,궁촌,2017-02-19,5,0,1.8
310,궁촌,2017-02-20,5.4,0,3.9
310,궁촌,2017-02-21,2.7,0,2.1
310,궁촌,2017-02-22,4.7,4.5,1.5
310,궁촌,2017-02-23,4.3,0,2.9
310,궁촌,2017-02-24,3,0,3.2
310,궁촌,2017-02-25,4.8,0,2.1
310,궁촌,2017-02-26,3.4,0,1.9
310,궁촌,2017-02-27,3.4,.5,2
310,궁촌,2017-02-28,6.7,0,2
310,궁촌,2017-03-01,8.9,0,2.3
310,궁촌,2017-03-02,3.5,10,2
310,궁촌,2017-03-03,6.2,0,2.1
310,궁촌,2017-03-04,7.8,0,1.5
310,궁촌,2017-03-05,7.2,0,1.4
310,궁촌,2017-03-06,4.1,0,3
310,궁촌,2017-03-07,2,0,2.7
310,궁촌,2017-03-08,3,0,3.3
310,궁촌,2017-03-09,6.8,0,3.1
310,궁촌,2017-03-10,5.3,0,2.1
310,궁촌,2017-03-11,7.1,0,1.9
310,궁촌,2017-03-12,10.1,0,1.5
310,궁촌,2017-03-13,7.5,0,2.8
310,궁촌,2017-03-14,3.1,20,1.8
310,궁촌,2017-03-15,4.9,0,2.2
310,궁촌,2017-03-16,6.1,0,1.5
310,궁촌,2017-03-17,7.5,0,2
310,궁촌,2017-03-18,11.1,0,1.7
310,궁촌,2017-03-19,9.2,0,2.2
310,궁촌,2017-03-20,10.1,0,1.8
310,궁촌,2017-03-21,5.9,9,2.2
310,궁촌,2017-03-22,7.1,0,1.6
310,궁촌,2017-03-23,7.6,3,2.2
310,궁촌,2017-03-24,7.2,0,2
310,궁촌,2017-03-25,7.1,0,2.4
310,궁촌,2017-03-26,5.9,11.5,1.6
310,궁촌,2017-03-27,6.5,1,1.9
310,궁촌,2017-03-28,8.9,0,2.2
310,궁촌,2017-03-29,10.2,0,2.5
310,궁촌,2017-03-30,12.4,0,2.9
310,궁촌,2017-03-31,7.8,4,1.3
310,궁촌,2017-04-01,6.2,4,1.5
310,궁촌,2017-04-02,8.9,.5,2.7
310,궁촌,2017-04-03,14.9,0,3
310,궁촌,2017-04-04,12.8,0,1.5
310,궁촌,2017-04-05,15.4,0,2.2
310,궁촌,2017-04-06,15.7,0,1.6
310,궁촌,2017-04-07,12.9,0,1.4
310,궁촌,2017-04-08,13.5,0,1.2
310,궁촌,2017-04-09,11.3,.5,1.8
310,궁촌,2017-04-10,10,0,2.4
310,궁촌,2017-04-11,10,19.5,1.6
310,궁촌,2017-04-12,12.2,0,3
310,궁촌,2017-04-13,15.3,0,2.6
310,궁촌,2017-04-14,19.1,0,2.9
310,궁촌,2017-04-15,20.7,0,2.5
310,궁촌,2017-04-16,20,0,1.5
310,궁촌,2017-04-17,13.2,22.5,2.9
310,궁촌,2017-04-18,13.4,2.5,2.6
310,궁촌,2017-04-19,12.9,0,2.9
310,궁촌,2017-04-20,12.8,0,1.3
310,궁촌,2017-04-21,12.2,0,1.9
310,궁촌,2017-04-22,11.8,0,1.7
310,궁촌,2017-04-23,14.8,0,1.6
310,궁촌,2017-04-24,16.7,0,1.8
310,궁촌,2017-04-25,17.6,0,1.5
310,궁촌,2017-04-26,13.2,.5,2
310,궁촌,2017-04-27,13,0,2.3
310,궁촌,2017-04-28,19.3,0,3.1
310,궁촌,2017-04-29,17.5,0,2.6
310,궁촌,2017-04-30,22.2,0,3.1
310,궁촌,2017-05-01,14.7,0,2.4
310,궁촌,2017-05-02,13.8,0,1.9
310,궁촌,2017-05-03,14.2,0,1.1
310,궁촌,2017-05-04,17.3,0,1
310,궁촌,2017-05-05,20.4,0,1.7
310,궁촌,2017-05-06,19.5,0,3.3
310,궁촌,2017-05-07,19.6,0,2.3
310,궁촌,2017-05-08,23.2,0,2.8
310,궁촌,2017-05-09,15,3,1.8
310,궁촌,2017-05-10,13.4,.5,1.1
310,궁촌,2017-05-11,21,0,1.6
310,궁촌,2017-05-12,19.6,0,1.4
310,궁촌,2017-05-13,16,2.5,2.2
310,궁촌,2017-05-14,19.5,0,3
310,궁촌,2017-05-15,16.9,0,2.1
310,궁촌,2017-05-16,16,0,1.3
310,궁촌,2017-05-17,15.9,0,1.7
310,궁촌,2017-05-18,21.9,0,2.1
310,궁촌,2017-05-19,26.9,0,2.8
310,궁촌,2017-05-20,21.9,0,1.2
310,궁촌,2017-05-21,20.2,0,1
310,궁촌,2017-05-22,17.3,0,2.3
310,궁촌,2017-05-23,16.8,0,1.3
310,궁촌,2017-05-24,17.2,12.5,1.2
310,궁촌,2017-05-25,21,0,2.8
310,궁촌,2017-05-26,13.6,0,2.5
310,궁촌,2017-05-27,15.9,0,1.3
310,궁촌,2017-05-28,19.8,0,1.1
310,궁촌,2017-05-29,21,0,1.1
310,궁촌,2017-05-30,21.9,0,.7
310,궁촌,2017-05-31,21.5,0,1.4
310,궁촌,2017-06-01,18.6,33,1.9
310,궁촌,2017-06-02,16,0,2
310,궁촌,2017-06-03,16.8,0,2.3
310,궁촌,2017-06-04,17.2,0,1.9
310,궁촌,2017-06-05,17.2,0,1.7
310,궁촌,2017-06-06,16.4,5,1.9
310,궁촌,2017-06-07,17,0,2.4
310,궁촌,2017-06-08,23.1,0,1.8
310,궁촌,2017-06-09,25.9,0,2.2
310,궁촌,2017-06-10,18.9,0,2.1
310,궁촌,2017-06-11,17.7,0,2.2
310,궁촌,2017-06-12,16.6,0,1.4
310,궁촌,2017-06-13,16.6,2.5,1.8
310,궁촌,2017-06-14,20.1,0,1.5
310,궁촌,2017-06-15,23.2,0,2.4
310,궁촌,2017-06-16,19.2,0,2.6
310,궁촌,2017-06-17,19,0,2.4
310,궁촌,2017-06-18,18.8,0,1.2
310,궁촌,2017-06-19,19.9,0,.8
310,궁촌,2017-06-20,20.1,0,.9
310,궁촌,2017-06-21,21.6,0,1.7
310,궁촌,2017-06-22,22.1,0,1.6
310,궁촌,2017-06-23,21.8,0,2
310,궁촌,2017-06-24,20.9,1,1.2
310,궁촌,2017-06-25,20.9,.5,1
310,궁촌,2017-06-26,21.1,0,1.1
310,궁촌,2017-06-27,21.9,0,2
310,궁촌,2017-06-28,21.7,0,1.6
310,궁촌,2017-06-29,21.9,0,1
310,궁촌,2017-06-30,24.5,0,1.4
310,궁촌,2017-07-01,26.6,0,1.3
310,궁촌,2017-07-02,23,5,.8
310,궁촌,2017-07-03,22.7,27.5,.8
310,궁촌,2017-07-04,23.2,47,1.7
310,궁촌,2017-07-05,23.1,0,1.3
310,궁촌,2017-07-06,22.5,0,1.3
310,궁촌,2017-07-07,22.4,0,1.1
310,궁촌,2017-07-08,24.3,9.5,.7
310,궁촌,2017-07-09,26.9,0,1
310,궁촌,2017-07-10,25,2,.9
310,궁촌,2017-07-11,27.7,2.5,1.4
310,궁촌,2017-07-12,28.2,0,1.8
310,궁촌,2017-07-13,26,0,.9
310,궁촌,2017-07-14,28.1,0,1.5
310,궁촌,2017-07-15,25.9,.5,1
310,궁촌,2017-07-16,26.1,22,1.2
310,궁촌,2017-07-17,29.5,0,1.8
310,궁촌,2017-07-18,27.4,0,1.9
310,궁촌,2017-07-19,26,0,1.3
310,궁촌,2017-07-20,27.1,0,.8
310,궁촌,2017-07-21,29.7,0,.9
310,궁촌,2017-07-22,23.4,1,1.6
310,궁촌,2017-07-23,22.7,2,.7
310,궁촌,2017-07-24,23.3,.5,.8
310,궁촌,2017-07-25,23.8,4,1.1
310,궁촌,2017-07-26,23.5,0,1.9
310,궁촌,2017-07-27,22.8,0,1.8
310,궁촌,2017-07-28,22.8,5,.6
310,궁촌,2017-07-29,22,16,.5
310,궁촌,2017-07-30,24.4,0,1.9
310,궁촌,2017-07-31,22.6,7,.9
310,궁촌,2017-08-01,23.5,.5,1
310,궁촌,2017-08-02,23.8,.5,.9
310,궁촌,2017-08-03,24.3,0,1.9
310,궁촌,2017-08-04,25.9,0,1.6
310,궁촌,2017-08-05,27.2,0,1.1
310,궁촌,2017-08-06,27.3,5,1.1
310,궁촌,2017-08-07,26.3,0,1.4
310,궁촌,2017-08-08,26.7,0,1.4
310,궁촌,2017-08-09,24.1,31,.8
310,궁촌,2017-08-10,24.4,68,1.7
310,궁촌,2017-08-11,23,75,1.7
310,궁촌,2017-08-12,23.1,0,1.8
310,궁촌,2017-08-13,22.4,1,.8
310,궁촌,2017-08-14,22.2,16.5,.6
310,궁촌,2017-08-15,22.5,36,2.3
310,궁촌,2017-08-16,21.4,51,1.6
310,궁촌,2017-08-17,21.5,9,.6
310,궁촌,2017-08-18,23.1,4,1.1
310,궁촌,2017-08-19,22.6,.5,.8
310,궁촌,2017-08-20,23,16,1
310,궁촌,2017-08-21,26.1,2.5,1.6
310,궁촌,2017-08-22,26.1,0,.9
310,궁촌,2017-08-23,25.2,11.5,.7
310,궁촌,2017-08-24,28.2,5.5,1.4
310,궁촌,2017-08-25,25.8,0,1.4
310,궁촌,2017-08-28,,8,
310,궁촌,2017-08-29,21.2,.5,2.2
310,궁촌,2017-08-30,20,0,1.2
310,궁촌,2017-08-31,20.9,0,3.2
310,궁촌,2017-09-01,19.8,0,1.8
310,궁촌,2017-09-02,19.4,0,1.4
310,궁촌,2017-09-03,19.8,0,1.7
310,궁촌,2017-09-04,20.7,0,1.5
310,궁촌,2017-09-05,20.7,0,.9
310,궁촌,2017-09-06,21,0,.5
310,궁촌,2017-09-07,21.9,0,1.3
310,궁촌,2017-09-08,22.2,0,1.4
310,궁촌,2017-09-09,22.3,0,1
310,궁촌,2017-09-10,22.4,0,1.3
310,궁촌,2017-09-11,19,21,1.8
310,궁촌,2017-09-12,21.6,0,1.9
310,궁촌,2017-09-13,20.1,0,2
310,궁촌,2017-09-14,19.4,0,1.1
310,궁촌,2017-09-15,20.9,0,2.5
310,궁촌,2017-09-16,20.4,1.5,2.2
310,궁촌,2017-09-17,19.2,15,2.6
310,궁촌,2017-09-18,20.6,.5,1.9
310,궁촌,2017-09-19,23.1,.5,2.1
310,궁촌,2017-09-20,19.9,1,2.1
310,궁촌,2017-09-21,18.8,0,1.8
310,궁촌,2017-09-22,19.4,0,1.6
310,궁촌,2017-09-23,20,0,1.3
310,궁촌,2017-09-24,20,0,1.4
310,궁촌,2017-09-25,22,0,2.2
310,궁촌,2017-09-26,21.2,0,1.4
310,궁촌,2017-09-27,18.5,9,1
310,궁촌,2017-09-28,18.7,2.5,2.3
310,궁촌,2017-09-29,16.1,0,2.1
310,궁촌,2017-09-30,18.2,0,1.8
310,궁촌,2017-10-01,17.1,1,.9
310,궁촌,2017-10-02,17.2,14.5,1.8
310,궁촌,2017-10-03,15.1,19.5,1.4
310,궁촌,2017-10-04,14.1,3.5,.7
310,궁촌,2017-10-05,15.2,0,1.3
310,궁촌,2017-10-06,15.7,15.5,1.1
310,궁촌,2017-10-07,18.4,1,1.4
310,궁촌,2017-10-08,19.4,0,1.4
310,궁촌,2017-10-09,19.2,0,.8
310,궁촌,2017-10-10,18.2,5.5,1.4
310,궁촌,2017-10-11,16,4,1.6
310,궁촌,2017-10-12,13.7,7.5,1.1
310,궁촌,2017-10-13,13.7,0,2.5
310,궁촌,2017-10-14,13.4,0,2.2
310,궁촌,2017-10-15,14.6,0,1.1
310,궁촌,2017-10-16,15.1,0,1.1
310,궁촌,2017-10-17,15.7,0,1.9
310,궁촌,2017-10-18,14.7,5,2.3
310,궁촌,2017-10-19,13.3,12.5,1.1
310,궁촌,2017-10-20,14.3,0,1
310,궁촌,2017-10-21,14.3,0,1.2
310,궁촌,2017-10-22,15.4,0,4.6
310,궁촌,2017-10-23,12.1,0,4.2
310,궁촌,2017-10-24,10.6,0,.9
310,궁촌,2017-10-25,13,0,1.5
310,궁촌,2017-10-26,14,0,1
310,궁촌,2017-10-27,15,0,.8
310,궁촌,2017-10-28,16.1,0,1.5
310,궁촌,2017-10-29,14.3,51,2.6
310,궁촌,2017-10-30,8.9,3,1.5
310,궁촌,2017-10-31,10.9,0,1.3
310,궁촌,2017-11-01,14.7,0,1.5
310,궁촌,2017-11-02,14.2,0,.9
310,궁촌,2017-11-03,15.1,0,2.3
310,궁촌,2017-11-04,8.7,26,2.5
310,궁촌,2017-11-05,9.7,0,1.9
310,궁촌,2017-11-06,12.8,0,1.3
310,궁촌,2017-11-07,14.1,0,1.4
310,궁촌,2017-11-08,17.2,0,2
310,궁촌,2017-11-09,11.6,0,1.5
310,궁촌,2017-11-10,14.5,0,2.6
310,궁촌,2017-11-11,7.5,0,2.4
310,궁촌,2017-11-12,7.8,0,1.4
310,궁촌,2017-11-13,10.7,0,1.3
310,궁촌,2017-11-14,11.1,0,2.4
310,궁촌,2017-11-15,5.4,0,2.3
310,궁촌,2017-11-16,3.3,0,1.7
310,궁촌,2017-11-17,7.5,0,1.3
310,궁촌,2017-11-18,4.2,0,3
310,궁촌,2017-11-19,2.3,0,2.5
310,궁촌,2017-11-20,4,0,2.2
310,궁촌,2017-11-21,3.8,0,1.3
310,궁촌,2017-11-22,8.1,0,2.1
310,궁촌,2017-11-23,3.4,0,2.3
310,궁촌,2017-11-24,2.6,0,2.1
310,궁촌,2017-11-25,6.1,0,2.2
310,궁촌,2017-11-26,5.6,0,1.6
310,궁촌,2017-11-27,5.7,0,1.1
310,궁촌,2017-11-28,9.4,0,1.3
310,궁촌,2017-11-29,10.2,0,1.6
310,궁촌,2017-11-30,5.4,0,2.9
310,궁촌,2017-12-01,.1,0,2.3
310,궁촌,2017-12-02,3.5,0,1.6
310,궁촌,2017-12-03,6.8,0,1.4
310,궁촌,2017-12-04,4.3,0,2.5
310,궁촌,2017-12-05,-1.6,0,2.7
310,궁촌,2017-12-06,1.1,0,1.7
310,궁촌,2017-12-07,3.8,0,1.4
310,궁촌,2017-12-08,1.1,0,3.2
310,궁촌,2017-12-09,2.9,0,1.9
310,궁촌,2017-12-10,5.5,0,2
310,궁촌,2017-12-11,-2.7,0,3.9
310,궁촌,2017-12-12,-3.9,0,2.8
310,궁촌,2017-12-13,-2.6,0,2.4
310,궁촌,2017-12-14,.2,0,1.7
310,궁촌,2017-12-15,2.8,0,1.5
310,궁촌,2017-12-16,-.5,0,2.9
310,궁촌,2017-12-17,-2.8,0,2.4
310,궁촌,2017-12-18,1.6,0,1.6
310,궁촌,2017-12-19,.5,0,2.5
310,궁촌,2017-12-20,1.5,0,2
310,궁촌,2017-12-21,2.9,0,1.7
310,궁촌,2017-12-22,5,0,2.2
310,궁촌,2017-12-23,5.8,0,1.7
310,궁촌,2017-12-24,5.5,3.5,1.8
310,궁촌,2017-12-25,1.6,0,2.5
310,궁촌,2017-12-26,.1,0,2.2
310,궁촌,2017-12-27,-1.2,0,2.6
310,궁촌,2017-12-28,.8,0,1.9
310,궁촌,2017-12-29,5.4,0,1.9
310,궁촌,2017-12-30,4.8,0,1.3
310,궁촌,2017-12-31,4,0,2.6
310,궁촌,2018-01-01,2.2,0,2.5
310,궁촌,2018-01-02,1.9,0,2
310,궁촌,2018-01-03,.7,0,2.4
310,궁촌,2018-01-04,1.2,0,2.4
310,궁촌,2018-01-05,2.8,0,1.8
310,궁촌,2018-01-06,1.4,0,2.2
310,궁촌,2018-01-07,2.9,0,1.1
310,궁촌,2018-01-08,6.4,0,1.3
310,궁촌,2018-01-09,-.3,0,2.6
310,궁촌,2018-01-10,-3.2,0,2.3
310,궁촌,2018-01-11,-6.3,0,2.8
310,궁촌,2018-01-12,-4.5,0,2.6
310,궁촌,2018-01-13,0,0,2.5
310,궁촌,2018-01-14,.9,0,.9
310,궁촌,2018-01-15,7.3,0,1.4
310,궁촌,2018-01-16,6.8,0,1.4
310,궁촌,2018-01-17,4.6,8.5,1.6
310,궁촌,2018-01-18,4.4,0,1
310,궁촌,2018-01-19,3.1,0,1.5
310,궁촌,2018-01-20,4.4,0,2.3
310,궁촌,2018-01-21,2.2,0,1.4
310,궁촌,2018-01-22,3.6,0,1.5
310,궁촌,2018-01-23,-5.1,0,3.2
310,궁촌,2018-01-24,-9.1,0,2.8
310,궁촌,2018-01-25,-6.7,0,2.9
310,궁촌,2018-01-26,-8.4,0,2.6
310,궁촌,2018-01-27,-4,0,.9
310,궁촌,2018-01-28,.1,0,2.5
310,궁촌,2018-01-29,-4.4,0,2.9
310,궁촌,2018-01-30,-2.6,0,2.5
310,궁촌,2018-01-31,.5,0,1.7
310,궁촌,2018-02-01,-.3,0,2.1
310,궁촌,2018-02-02,-.6,0,2.5
310,궁촌,2018-02-03,-2.1,0,3.1
310,궁촌,2018-02-04,-4.7,0,3.7
310,궁촌,2018-02-05,-5.7,0,2.8
310,궁촌,2018-02-06,-6.3,0,2.9
310,궁촌,2018-02-07,-4,0,2.3
310,궁촌,2018-02-08,-1.1,0,2.1
310,궁촌,2018-02-09,2.1,0,1.2
310,궁촌,2018-02-10,4.7,0,2.4
310,궁촌,2018-02-11,-3.6,0,2.8
310,궁촌,2018-02-12,-3.3,0,2.8
310,궁촌,2018-02-13,.4,0,1.9
310,궁촌,2018-02-14,5.4,0,2.7
310,궁촌,2018-02-15,1.1,0,1.8
310,궁촌,2018-02-16,2,0,1.4
310,궁촌,2018-02-17,.3,0,2.6
310,궁촌,2018-02-18,1.3,0,1.6
310,궁촌,2018-02-19,2.5,0,1.2
310,궁촌,2018-02-20,3.4,0,1.4
310,궁촌,2018-02-21,.2,0,2.1
310,궁촌,2018-02-22,2.1,0,2.1
310,궁촌,2018-02-23,5.4,0,1.9
310,궁촌,2018-02-24,3,0,1.9
310,궁촌,2018-02-25,3.7,0,2
310,궁촌,2018-02-26,2.9,0,2.3
310,궁촌,2018-02-27,4,0,1.1
310,궁촌,2018-02-28,5.9,46,3.4
310,궁촌,2018-03-01,4.1,3,3
310,궁촌,2018-03-02,2.4,0,2
310,궁촌,2018-03-03,8.5,0,1.8
310,궁촌,2018-03-04,11.6,12.5,1.9
310,궁촌,2018-03-05,2.1,28,4.3
310,궁촌,2018-03-06,3.3,0,1.5
310,궁촌,2018-03-07,4.2,0,1.4
310,궁촌,2018-03-08,2.3,21.5,3
310,궁촌,2018-03-09,1.2,5.5,2.1
310,궁촌,2018-03-10,5.4,0,1.7
310,궁촌,2018-03-11,6.2,0,2
310,궁촌,2018-03-12,7.5,0,1.3
310,궁촌,2018-03-13,16.3,0,1.9
310,궁촌,2018-03-14,16.1,0,1.9
310,궁촌,2018-03-15,12.9,1.5,2.6
310,궁촌,2018-03-16,2.6,.5,3.6
310,궁촌,2018-03-17,4.7,0,1.9
310,궁촌,2018-03-18,8.8,0,.6
310,궁촌,2018-03-19,6.4,23.5,2.3
310,궁촌,2018-03-20,3.5,0,4.4
310,궁촌,2018-03-21,1.8,14.5,4.6
310,궁촌,2018-03-22,4,0,2.2
310,궁촌,2018-03-23,6.9,0,1.8
310,궁촌,2018-03-24,12.5,0,2.5
310,궁촌,2018-03-25,16.3,0,3.1
310,궁촌,2018-03-26,17.2,0,3.1
310,궁촌,2018-03-27,18.7,0,3
310,궁촌,2018-03-28,20.9,0,2.7
310,궁촌,2018-03-29,12.3,0,2.3
310,궁촌,2018-03-30,9.6,0,2.8
310,궁촌,2018-03-31,14.3,0,1.4
310,궁촌,2018-04-01,14.8,0,1
310,궁촌,2018-04-02,18.6,0,1.5
310,궁촌,2018-04-03,17.4,0,3.2
310,궁촌,2018-04-04,6.8,22.5,2
310,궁촌,2018-04-05,6.7,6,1.1
310,궁촌,2018-04-06,7.8,15,2.5
310,궁촌,2018-04-07,5.7,0,3.6
310,궁촌,2018-04-08,6.2,1.5,2.7
310,궁촌,2018-04-09,7.8,0,1.6
310,궁촌,2018-04-10,15.7,0,2
310,궁촌,2018-04-11,18.2,2,3.1
310,궁촌,2018-04-12,13.7,0,2.3
310,궁촌,2018-04-13,11.5,0,2.6
310,궁촌,2018-04-14,9.2,14.5,2.4
310,궁촌,2018-04-15,10.7,0,1.7
310,궁촌,2018-04-16,10.3,0,2.5
310,궁촌,2018-04-17,11.3,0,1.8
310,궁촌,2018-04-18,16.1,0,2.7
310,궁촌,2018-04-19,20.4,0,1.9
310,궁촌,2018-04-20,16.9,0,1.8
310,궁촌,2018-04-21,20.3,0,1.1
310,궁촌,2018-04-22,13.1,.5,3.4
310,궁촌,2018-04-23,9,47.5,2.7
310,궁촌,2018-04-24,9.1,26.5,3.2
310,궁촌,2018-04-25,10.5,0,2.1
310,궁촌,2018-04-26,14.3,0,1.2
310,궁촌,2018-04-27,14,0,2.9
310,궁촌,2018-04-28,18.1,0,1.6
310,궁촌,2018-04-29,23.2,0,2.3
310,궁촌,2018-04-30,20.1,0,2.6
310,궁촌,2018-05-01,14.5,0,1.3
310,궁촌,2018-05-02,11.8,10,2.4
310,궁촌,2018-05-03,11.4,3,2.6
310,궁촌,2018-05-04,17.6,0,3.4
310,궁촌,2018-05-05,21,0,2.1
310,궁촌,2018-05-06,14.9,5.5,1.9
310,궁촌,2018-05-07,14.5,.5,1.8
310,궁촌,2018-05-08,11.6,2,2.7
310,궁촌,2018-05-09,10.7,0,3.2
310,궁촌,2018-05-10,14.8,0,1.9
310,궁촌,2018-05-11,20.3,0,1.8
310,궁촌,2018-05-12,16.6,1,1.3
310,궁촌,2018-05-13,16.7,0,1.4
310,궁촌,2018-05-14,18.9,0,1
310,궁촌,2018-05-15,22.2,0,1.2
310,궁촌,2018-05-16,21.9,1,1
310,궁촌,2018-05-17,20.5,7,1.8
310,궁촌,2018-05-18,11.5,32.5,3.6
310,궁촌,2018-05-19,13.2,0,1.9
310,궁촌,2018-05-20,12.2,0,1.7
310,궁촌,2018-05-21,12.5,0,1.4
310,궁촌,2018-05-22,15.6,3.5,1.8
310,궁촌,2018-05-23,16.5,1,1.7
310,궁촌,2018-05-24,22.3,0,2
310,궁촌,2018-05-25,21.5,0,2.4
310,궁촌,2018-05-26,17.2,0,2.2
310,궁촌,2018-05-27,16.4,0,1.5
310,궁촌,2018-05-28,17.9,0,2
310,궁촌,2018-05-29,17.7,0,1.3
310,궁촌,2018-05-30,18.2,6,2
310,궁촌,2018-05-31,18.4,0,2.1
310,궁촌,2018-06-01,21,0,1.1
310,궁촌,2018-06-02,23.2,0,1.4
310,궁촌,2018-06-03,22,0,.9
310,궁촌,2018-06-04,21.3,0,1
310,궁촌,2018-06-05,21.4,1,1.9
310,궁촌,2018-06-06,21.2,0,1.3
310,궁촌,2018-06-07,21.9,0,.8
310,궁촌,2018-06-08,21.5,0,1.7
310,궁촌,2018-06-09,18,0,1.5
310,궁촌,2018-06-10,17.4,.5,1.3
310,궁촌,2018-06-11,16.1,0,1.7
310,궁촌,2018-06-12,16.9,0,2.5
310,궁촌,2018-06-13,17.4,0,1.3
310,궁촌,2018-06-14,17.7,0,1.9
310,궁촌,2018-06-15,17.6,0,1.4
310,궁촌,2018-06-16,17.1,0,1.7
310,궁촌,2018-06-17,17.1,0,1
310,궁촌,2018-06-18,18.6,0,.9
310,궁촌,2018-06-19,20.7,1.5,.8
310,궁촌,2018-06-20,21.5,0,2
310,궁촌,2018-06-21,22.8,0,1.7
310,궁촌,2018-06-22,23.7,0,1.7
310,궁촌,2018-06-23,25.1,0,1.4
310,궁촌,2018-06-24,28.2,0,2.2
310,궁촌,2018-06-25,25.2,0,1.8
310,궁촌,2018-06-26,20.9,21.5,1.1
310,궁촌,2018-06-27,21.8,0,1.3
310,궁촌,2018-06-28,22.6,17.5,1.1
310,궁촌,2018-06-29,22.8,0,1
310,궁촌,2018-06-30,22.6,0,.9
310,궁촌,2018-07-01,20.5,32,.9
310,궁촌,2018-07-02,21.8,56,.7
310,궁촌,2018-07-03,23.2,51.5,1.8
310,궁촌,2018-07-04,22.8,67,3
310,궁촌,2018-07-05,20.3,37.5,1.6
310,궁촌,2018-07-06,18,19.5,3
310,궁촌,2018-07-07,17.7,2.5,3.4
310,궁촌,2018-07-08,18,0,2.1
310,궁촌,2018-07-09,17.9,27.5,.9
310,궁촌,2018-07-10,20,6.5,1.4
310,궁촌,2018-07-11,20.3,3,.7
310,궁촌,2018-07-12,25.5,0,.7
310,궁촌,2018-07-13,28,0,1.2
310,궁촌,2018-07-14,27.5,0,1.7
310,궁촌,2018-07-15,28,0,1.6
310,궁촌,2018-07-16,27.4,0,1.4
310,궁촌,2018-07-17,30.7,0,1.6
310,궁촌,2018-07-18,26.6,0,1.3
310,궁촌,2018-07-19,26.6,0,1.1
310,궁촌,2018-07-20,27.4,0,1
310,궁촌,2018-07-21,28.1,0,1
310,궁촌,2018-07-22,28.7,0,.7
310,궁촌,2018-07-23,29.4,0,1.1
310,궁촌,2018-07-24,28.3,0,1.4
310,궁촌,2018-07-25,28.7,0,.8
310,궁촌,2018-07-26,28.6,0,1.3
310,궁촌,2018-07-27,27.8,0,1.3
310,궁촌,2018-07-28,27.8,0,1.4
310,궁촌,2018-07-29,27,1,3.8
310,궁촌,2018-07-30,26.3,.5,2.5
310,궁촌,2018-07-31,26.7,0,1.3
310,궁촌,2018-08-01,26.6,0,1.3
310,궁촌,2018-08-02,26.9,0,1.7
310,궁촌,2018-08-03,28,0,1.4
310,궁촌,2018-08-04,31.5,0,1.8
310,궁촌,2018-08-05,31.1,0,2.1
310,궁촌,2018-08-06,25.2,79.5,1.4
310,궁촌,2018-08-07,26.3,0,1.8
310,궁촌,2018-08-08,25.1,0,1.2
310,궁촌,2018-08-09,25.8,.5,.9
310,궁촌,2018-08-10,24,4.5,.6
310,궁촌,2018-08-11,24.7,2,.8
310,궁촌,2018-08-12,25.7,0,1.1
310,궁촌,2018-08-13,27.6,0,1.1
